global_rank,micronode_id,score,bairro,regional,faction,longitude,latitude,local_street_pressure,nearby_streets_count,nearby_streets
306,Comunidade Do Canal,38.95,ITAPIPOCA,interior,PCC,-39.58598761111111,-3.489281583333333,7.154,23,COMUNIDADE DO CANAL; TRAVESSA MAJOR ANTÔNIO RODRIGUES TEIXEIRA; RUA MAJOR ANTÔNIO RODRIGUES
307,2 de Agosto,38.869,MORADA NOVA,interior,CV,-38.36657719512195,-5.106421268292682,8.045,24,2 DE AGOSTO; RUA JOAQUIM CHAGAS FILHO; RUA MÂNCIO RODRIGUES
308,Vila Chagas,38.766,MORADA NOVA,interior,CV,-38.37687422807017,-5.10103198245614,8.187,21,VILA CHAGAS; VILA ANDRADE; VILA GIRÃO
309,Comunidade da Sardinha,38.653,VICENTE PINZÓN,capital,CV,-38.46623433333333,-3.72213325,15.463,50,COMUNIDADE DA SARDINHA; FUTURAMA; MARROCOS
310,Comunidade DSV,38.62,VICENTE PINZÓN,capital,CV,-38.464677384615385,-3.723679,15.522,48,COMUNIDADE DSV; MARROCOS; FUTURAMA
311,Padre Lucena,38.384,MORADA NOVA,interior,CV,-38.377822843749996,-5.108908968750001,7.9,23,PADRE LUCENA; PRAÇA EDUARDO GIRÃO; AVENIDA FRANCISCO GALVÃO DE OLIVEIRA
312,Conj. São Pedro - Complexo Do Vicente Pizon,38.359,VICENTE PINZÓN,capital,CV,-38.469432639999994,-3.72556152,13.596,30,CONJ. SÃO PEDRO - COMPLEXO DO VICENTE PIZON; PROAFA - COMPLEXO DO VICENTE PIZON; RUA JOSIAS PAULO DE SOUSA
313,Terra Prometida,38.299,TIANGUA,interior,PCC,-41.01085536363637,-3.729538363636364,9.022,31,TERRA PROMETIDA; DOM EXPEDITO; RUA DO ARAME
314,RDF,38.283,VICENTE PINZÓN,capital,CV,-38.465343142857144,-3.726477,15.057,44,RDF; MARROCOS; COMUNIDADE MURO DE PEDRA - (COMPLEXO DO VINCENT PINZON)
315,Rosário,38.133,MORADA NOVA,interior,CV,-38.37442,-5.111537583333333,7.65,19,ROSÁRIO; RUA MÃE ROSÁRIO; RUA RAIMUNDO BELMIRO
316,Girilândia,38.028,MORADA NOVA,interior,CV,-38.38037797260274,-5.10509894520548,7.355,19,GIRILÂNDIA; RUA QUINCAS GOMES; RUA RAIMUNDO CARNEIRO GIRÃO
317,Sao Francisco,38.009,MORADA NOVA,interior,CV,-38.36997497916665,-5.100391124999999,7.361,22,SAO FRANCISCO; CAMPO DE AVIAÇÃO; VILA BEZERRA
318,Campo Novo- Quixadá,37.91,QUIXADA,interior,CV,-39.01945845454546,-4.987207818181818,9.438,20,CAMPO NOVO- QUIXADÁ; RUA DA LUA; RUA DO OLIVEIRA
319,Favela Do Abc,37.745,LAGOA REDONDA,capital,CV,-38.466342062500004,-3.8221183125,13.58,53,FAVELA DO ABC; RUA SANTA ISABEL; RUA PAULO DE TASSO RAMOS
320,Comunidade do Muro Alto - (Complexo do Vincent Pizon),37.645,VICENTE PINZÓN,capital,CV,-38.469197333333334,-3.7297526666666667,13.917,28,COMUNIDADE DO MURO ALTO - (COMPLEXO DO VINCENT PIZON); CDD - CIDADE DOS DOIDOS; COMUNIDADE JOANA D'ARC (COMPLEXO DO VICENTE PINZON)
321,Proafa - Complexo Do Vicente Pizon,37.643,VICENTE PINZÓN,capital,CV,-38.46781285714285,-3.723806142857143,13.594,32,PROAFA - COMPLEXO DO VICENTE PIZON; FUTURAMA; MARROCOS
322,Beco Da Pf,37.525,VICENTE PINZÓN,capital,CV,-38.463449391304344,-3.7212110869565214,13.94,49,BECO DA PF; COMUNIDADE DA SARDINHA; COMUNIDADE DSV
323,Morro Do Farol - Complexo Do Vicente Pizon,37.458,VICENTE PINZÓN,capital,CV,-38.47247915789474,-3.7262921578947363,13.271,32,MORRO DO FAROL - COMPLEXO DO VICENTE PIZON; BURACO (COMPLEXO DO VICENTE PINZON); ALTO DA PAZ (COMPLEXO DO VICENTE PINZON)
324,Campo Velho- Quixadá,37.423,QUIXADA,interior,CV,-39.00859508,-4.96311108,8.856,22,CAMPO VELHO- QUIXADÁ; RUA LUCIANO CAVALCANTE; RUA NEO MARTINS
325,Vila Pascoal,37.352,TIANGUA,interior,CV,-40.99404755172413,-3.7116389655172415,8.171,28,VILA PASCOAL; RUA DAS PALMEIRAS; SÃO VICENTE
326,CDD - CIDADE DOS DOIDOS,37.271,VICENTE PINZÓN,capital,CV,-38.4688452,-3.7306832,13.543,28,CDD - CIDADE DOS DOIDOS; COMUNIDADE DO MURO ALTO - (COMPLEXO DO VINCENT PIZON); FAZENDINHA
327,11 De Novembro,37.22,LAGOA REDONDA,capital,CV,-38.464815124999994,-3.8283326250000003,12.737,45,11 DE NOVEMBRO; AREA SEM NOME; FAVELA DO PÓ
328,Comunidade Muro de Pedra - (Complexo do Vincent Pinzon),37.207,VICENTE PINZÓN,capital,CV,-38.46682415000001,-3.7283383249999993,12.839,28,COMUNIDADE MURO DE PEDRA - (COMPLEXO DO VINCENT PINZON); LAGOA DO CORAÇÃO - COMPLEXO DO VINCENT PINZON; RDF
329,Ladeira,37.192,ITAPIPOCA,interior,PCC,-39.58398986666667,-3.5081383999999995,5.489,15,LADEIRA; RUA CHICO DE SOUSA; RUA JOSÉ BRIOSO
330,São Vicente,37.15,TIANGUA,interior,CV,-40.98904905882354,-3.712083882352941,7.975,29,SÃO VICENTE; VILA PASCOAL; RUA DAS PALMEIRAS
331,Comunidade da VP,37.091,VICENTE PINZÓN,capital,CV,-38.462510800000004,-3.7238262,13.227,44,COMUNIDADE DA VP; COMUNIDADE DSV; BECO DA PF
332,Flecheiras,37.071,TIANGUA,interior,PCC,-40.99319851612902,-3.7419451612903227,7.759,30,FLECHEIRAS; RUA TARCÍSIO VASCONCELOS; RUA FRANCISCO AILTON SILVA
333,Vila Bezerra,36.983,MORADA NOVA,interior,CV,-38.37375846874999,-5.096425625000001,6.497,18,VILA BEZERRA; RUA PADRE FRANCISCO ALVES TEIXEIRA; VILA CHAGAS
334,AP,36.975,LAGOA REDONDA,capital,CV,-38.463950857142855,-3.824943714285714,12.68,44,AP; FINAL FELIZ; RUA SETE
335,Novo America,36.819,ITAPIPOCA,interior,PCC,-39.570803857142856,-3.4850028571428564,5.283,14,NOVO AMERICA; NOVA ALDEOTA; TRAVESSA JOAQUIM TABOSA BRAGA II
336,Arco Verde,36.714,LAGOA REDONDA,capital,CV,-38.468442058823534,-3.830220647058824,12.067,47,ARCO VERDE; CAIXA D’ÁGUA; 11 DE NOVEMBRO
337,Caixa D’água,36.691,LAGOA REDONDA,capital,CV,-38.465474833333325,-3.8305085833333337,11.689,43,CAIXA D’ÁGUA; 11 DE NOVEMBRO; ARCO VERDE
338,Morro das Placas - (Complexo do Vincent Pinzon),36.664,VICENTE PINZÓN,capital,CV,-38.47020205263158,-3.7317114210526316,12.152,28,MORRO DAS PLACAS - (COMPLEXO DO VINCENT PINZON); FAZENDINHA; CDD - CIDADE DOS DOIDOS
339,Cidade de Acopiara,36.663,ACOPIARA,interior,PCC,-39.456527242857156,-6.0964231285714305,2.77,7,CIDADE DE ACOPIARA; RUA CORONEL RAIMUNDO DE PINHO; AVENIDA PEDRO ALVES
340,Petecas,36.596,VICENTE PINZÓN,capital,CV,-38.462757833333335,-3.7281088333333336,12.595,39,PETECAS; LAGOA DO CORAÇÃO - COMPLEXO DO VINCENT PINZON; RDF
341,Favela Do Pó,36.579,LAGOA REDONDA,capital,CV,-38.4628983076923,-3.827295999999999,11.919,37,FAVELA DO PÓ; RUA SETE; 11 DE NOVEMBRO
342,Lagoa do Coração - Complexo do Vincent Pinzon,36.566,VICENTE PINZÓN,capital,CV,-38.465388000000004,-3.729817475,11.756,29,LAGOA DO CORAÇÃO - COMPLEXO DO VINCENT PINZON; COMUNIDADE MURO DE PEDRA - (COMPLEXO DO VINCENT PINZON); RDF
343,Nova Aldeota,36.369,ITAPIPOCA,interior,PCC,-39.56975518181818,-3.4828428181818185,4.83,13,NOVA ALDEOTA; NOVO AMERICA; TRAVESSA JOAQUIM TABOSA BRAGA II
344,Dom Timóteo,36.355,TIANGUA,interior,PCC,-40.98859176,-3.740343840000001,7.16,25,DOM TIMÓTEO; FLECHEIRAS; RUA FRANCISCA ALBUQUERQUE ALVES
345,Salgadinho,36.273,ITAPIPOCA,interior,PCC,-39.57539555555555,-3.5033228888888885,4.536,15,SALGADINHO; BOA VISTA - ITAPIPOCA; ÁREA NOBRE
346,Final Feliz,36.222,LAGOA REDONDA,capital,CV,-38.46298031578948,-3.823481736842106,11.213,41,FINAL FELIZ; AP; RUA SETE
347,Área Nobre,36.083,ITAPIPOCA,interior,PCC,-39.57140248,-3.494462079999999,4.066,15,ÁREA NOBRE; RUA FREI CASSIANO; AMONTADA - ITAPIPOCA
348,Comunidade do Mirante - Castelo Encantado,36.019,VICENTE PINZÓN,capital,CV,-38.475842744680854,-3.7239542765957436,11.694,33,COMUNIDADE DO MIRANTE - CASTELO ENCANTADO; MIRANTE (COMPLEXO DO VICENTE PINZON); TERRA E MAR (COMPLEXO DO VICENTE PINZON)
349,Bairro do Aeroporto,35.918,TIANGUA,interior,PCC,-41.0121253125,-3.7227314999999996,6.873,26,BAIRRO DO AEROPORTO; RUA MESSÍAS ÁGUIAR; DOM EXPEDITO
350,Campo de Aviação,35.671,MORADA NOVA,interior,CV,-38.3689588,-5.094321233333334,5.336,13,CAMPO DE AVIAÇÃO; AVENIDA AGOSTINHO CHAGAS; RUA RODOLFO TEÓFILO
351,Várzea,35.437,MORADA NOVA,interior,CV,-38.37264954166667,-5.113946958333334,5.162,14,VÁRZEA; ROSÁRIO; RUA RAIMUNDO BELMIRO
352,Bairro Subestação,35.333,TIANGUA,interior,PCC,-41.00555935897435,-3.743852384615384,6.342,20,BAIRRO SUBESTAÇÃO; COMUNIDADE DO CATATAU; AP DE CATATAU
353,Irajá- Quixadá,35.244,QUIXADA,interior,CV,-39.00861530434782,-4.970773130434782,6.995,19,IRAJÁ- QUIXADÁ; TRAVESSA JOSÉ DE ALENCAR; RUA VILA BELCHIOR
354,Putiú- Quixadá,35.181,QUIXADA,interior,CV,-39.017200764705876,-4.981097897058824,6.923,21,PUTIÚ- QUIXADÁ; RUA NILSON MAIA; RUA DA PALHA- QUIXADÁ
355,Comunidade do Parafuso,35.166,VICENTE PINZÓN,capital,CV,-38.4600238,-3.7279280999999997,10.412,36,COMUNIDADE DO PARAFUSO; PETECAS; COMUNIDADE DA VP
356,Cotesa - Trairí,35.118,TRAIRI,rmf,CV,-39.26051928571428,-3.269617285714286,4.44,9,COTESA - TRAIRÍ; RUA JOSEFA MARTINS; AVENIDA ANTÔNIO
357,São Francisco - Trairí,34.895,TRAIRI,rmf,CV,-39.26518323076924,-3.284778230769231,4.125,10,SÃO FRANCISCO - TRAIRÍ; RUA JOSÉ DIAS DE SENA; RUA VALTER SÁLES
358,Comunidade Do Brooklyn,34.816,LAGOA REDONDA,capital,CV,-38.46124333333334,-3.830110444444445,8.922,31,COMUNIDADE DO BROOKLYN; FAVELA DO PÓ; RUA SETE
359,Sítios Cacimbas,34.759,TIANGUA,interior,PCC,-41.00927825000001,-3.7421494499999994,5.807,19,SÍTIOS CACIMBAS; COMUNIDADE DO CATATAU; BAIRRO SUBESTAÇÃO
360,Comunidade Carandiru,34.756,LAGOA REDONDA,capital,CV,-38.46487625714285,-3.833965514285716,9.017,35,COMUNIDADE CARANDIRU; CAIXA D’ÁGUA; SERROTE - CURIÓ
361,Alto Tiradentes,34.735,MORADA NOVA,interior,CV,-38.358536781249995,-5.103312999999999,4.491,11,ALTO TIRADENTES; RUA RAIMUNDO VIANA; AVENIDA PRESIDENTE GEISEL
362,Comunidade do Catatau,34.64,TIANGUA,interior,PCC,-41.00805127272727,-3.746345454545455,5.744,14,COMUNIDADE DO CATATAU; RUA SERGIPE; AP DE CATATAU
363,Rua da Palha- Quixadá,34.545,QUIXADA,interior,CV,-39.01264257142857,-4.983187857142857,6.576,16,RUA DA PALHA- QUIXADÁ; RUA 1; RUA JOSÉ LOURENÇO DA SILVA
364,AP De Catatau,34.53,TIANGUA,interior,PCC,-41.0060485,-3.747052,5.65,15,AP DE CATATAU; COMUNIDADE DO CATATAU; RUA SERGIPE
365,Herval- Quixadá,34.188,QUIXADA,interior,CV,-39.017839886363646,-4.965766727272727,6.079,19,HERVAL- QUIXADÁ; RUA FRANCISCO DE ASSIS BRASILEIRO; AVENIDA PLÁCIDO CASTELO
366,Vila Nova - Trairí,33.915,TRAIRI,rmf,CV,-39.27067834210527,-3.273588789473685,3.706,12,VILA NOVA - TRAIRÍ; RUA MANOEL TEIXEIRA; RUA DOUTOR CÉLSO BARROSO
367,Rua da Paz,33.723,TIANGUA,interior,CV,-40.97835785714285,-3.7108917142857143,4.916,15,RUA DA PAZ; CORREGO; RUA TRINTA E UM DE MAIO
368,Quinzinho,33.656,ITAITINGA,rmf,CV,-38.494024304347825,-3.9508228260869562,3.793,7,QUINZINHO; RUA ANTONIO JOAQUIM RODRIGUES DA SILVA; RUA OSVALDO GERALDO DA SILVA
369,CURA,33.521,ITAPIPOCA,interior,PCC,-39.65414321851852,-3.3058654851851847,1.207,2,CURA; ESTRADA CURA
370,Aruaru - Morada Nova,33.303,OCARA,interior,CV,-38.363231681818185,-4.576315636363637,2.411,4,RUA LUÍS SILVA; RUA MANOEL ANASTÁCIO; ARUARU - MORADA NOVA
371,CENTRO - RUSSAS,33.194,QUIXERE,interior,CV,-37.971933413461564,-4.937958394230771,5.817,14,TRAVESSA BRUNO EPAMINONDAS; CENTRO - RUSSAS; TRAVESSA JOAQUIM NOGUEIRA
372,25 E 26 DE AGOSTO - RUSSAS,33.062,QUIXERE,interior,CV,-37.97917972727272,-4.940770787878788,6.172,16,25 E 26 DE AGOSTO - RUSSAS; TRAVESSA CORONEL JOSÉ VIÊIRA; RUA GOVERNADOR RAUL BARBOSA
373,BETÂNIA,33.041,ITAPIPOCA,interior,PCC,-39.6535982,-3.2821598904761906,1.491,3,BETÂNIA; RUA FRANCISCO DE CASTRO FILHO; RUA ANTÔNIO ALVES DOS SANTOS
374,Palmeirinha,32.965,LAGOA REDONDA,capital,CV,-38.45670834782608,-3.826025,6.439,21,PALMEIRINHA; COMUNIDADE ISABELZINHA; RUA SETE
375,Comunidade Isabelzinha,32.91,LAGOA REDONDA,capital,CV,-38.457125166666664,-3.8222726,6.41,27,COMUNIDADE ISABELZINHA; PALMEIRINHA; FINAL FELIZ
376,Planalto Renascer- Quixadá,32.886,QUIXADA,interior,CV,-39.03278084615385,-4.959044038461538,4.752,12,PLANALTO RENASCER- QUIXADÁ; RUA DA FAMÍLIA; SÃO JOSÉ - QUIXADA
377,Carrascal- Quixadá,32.842,QUIXADA,interior,CV,-39.03495772222224,-4.96612525,4.846,13,CARRASCAL- QUIXADÁ; RUA ABRAÃO BAQUIT; RUA ABRÃO BAQUIT
378,Vila Franco,32.784,SAO BENEDITO,interior,TCP/GDE,-40.870464750000004,-4.044103083333334,7.787,21,VILA FRANCO; TRAVESSA JOSÉ L FERNANDES; RUA JUCA OLIVEIRA
379,ABC,32.772,SAO BENEDITO,interior,PCC,-40.86922138095238,-4.034541333333334,6.36,16,ABC; AVENIDA SALMITO FERREIRA DE ANDRADE; AVENIDA FRANCISCO JÚLIO FILIZOLA
380,Divino Espírito Santo,32.709,MORADA NOVA,interior,CV,-38.36109151351351,-5.092733837837839,2.557,7,DIVINO ESPÍRITO SANTO; RUA ZÉCA NOBRE; CAMPO DE AVIAÇÃO
381,Julho,32.662,ITAPIPOCA,interior,PCC,-39.5548858125,-3.4711785625,1.169,2,JULHO; CASINHAS
382,Roldão,32.657,MORADA NOVA,interior,CV,-38.48948752380952,-5.240288428571429,2.64,3,ROLDÃO; AVENIDA VALDÍVINO ROLDÃO; RUA JOSÉ AMBRÓSIO
383,Corrego,32.597,TIANGUA,interior,PCC,-40.9753755625,-3.7087780625000004,3.776,10,CORREGO; RUA TRINTA E UM DE MAIO; RUA DA PAZ
384,LUIS ALVES DE FREITAS - LIMOEIRO DO NORTE - CV,32.55,LIMOEIRO DO NORTE,interior,CV,-38.09707029787233,-5.132155574468085,5.598,13,RUA HIPÓLITO JERÔNIMO DE OLIVEIRA; LUIS ALVES DE FREITAS - LIMOEIRO DO NORTE - CV; RUA JOSÉ FERREIRA SOMBRA
385,Casinhas,32.543,ITAPIPOCA,interior,PCC,-39.56130372727272,-3.4702184545454546,1.371,3,CASINHAS; JULHO; NOVA ALDEOTA
386,Alto São Francisco,32.443,QUIXADA,interior,CV,-39.00175721052632,-4.965586368421053,4.52,12,ALTO SÃO FRANCISCO; CE-265; AVENIDA BELO HORIZONTE
387,Parque Genezare,32.333,ITAITINGA,rmf,CV,-38.53864520833334,-3.9780554166666664,3.083,6,PARQUE GENEZARE; RUA Fᶜᵃ DE ASSUNÇÃO RIBEIRO; GERERAÚ
388,Serrote - Curió,32.168,LAGOA REDONDA,capital,CV,-38.4605327631579,-3.835901236842105,5.189,18,SERROTE - CURIÓ; COMUNIDADE CARANDIRU; COMUNIDADE DO BROOKLYN
389,CATUMBELA - RUSSAS,32.156,QUIXERE,interior,CV,-37.98548293220339,-4.9422516440678,5.162,13,CATUMBELA - RUSSAS; RUA RAIMUNDO AGOSTINHO SANTIAGO; R. JOSÉ OSMILDO MOURA MAIA
390,Riachão de Itaitinga,32.062,ITAITINGA,rmf,CV,-38.5311428095238,-3.9798476904761904,2.527,8,RIACHÃO DE ITAITINGA; AREA SEM NOME; PARQUE GENEZARE
391,CABELO DE NEGO - RUSSAS,32.039,QUIXERE,interior,CV,-37.98752093939394,-4.938602090909091,5.291,12,RUA JOÃO RICARDO; RUA ANA LINA BIANA; CABELO DE NEGO - RUSSAS
392,Parque De Exposições,31.879,MORADA NOVA,interior,CV,-38.38831705555555,-5.103641944444444,1.893,5,PARQUE DE EXPOSIÇÕES; GIRILÂNDIA; RUA SALUSTIANO DE CASTRO
393,Cohab - Quixada,31.823,QUIXADA,interior,CV,-39.02314433333333,-4.991769000000001,4.091,12,COHAB - QUIXADA; RUA DALVA HOLANDA BARROCAS; CAMPO NOVO- QUIXADÁ
394,Oiticia,31.819,ITAITINGA,rmf,CV,-38.508995863636365,-3.965482159090908,2.51,5,OITICIA; RUA CAMPO DO ZÉ PEIXEIRA; RUA LUIZ ALVES FERREIRA
395,VÁRZEA ALEGRE - RUSSAS - PCC,31.759,QUIXERE,interior,PCC,-37.96794058333333,-4.92764573809524,4.333,10,VÁRZEA ALEGRE - RUSSAS - PCC; RUA OCION LOPES DA SILVEIRA; RUA VASCO DA GAMA
396,São José,31.742,TRAIRI,interior,CV,-39.26284896428571,-3.291252535714286,5.172,13,SÃO JOSÉ; TRAVESSA JOÃO EMÍLIO; RUA MIGUEL LOPES
397,São José - Quixada,31.632,QUIXADA,interior,CV,-39.02879775362318,-4.956569376811594,3.83,9,SÃO JOSÉ - QUIXADA; EUA - QUIXADA; RUA PARAGUAI
398,TABULEIRO DO CATAVENTO - RUSSAS - CV,31.624,QUIXERE,interior,PCC,-37.98281537142857,-4.922347457142859,4.741,12,TABULEIRO DO CATAVENTO - RUSSAS - CV; RUA JOÃO AFONSO; MULTIRÃO VELHO - RUSSAS
399,Balneario - Morada Nova,31.603,MORADA NOVA,interior,CV,-38.36581875000001,-5.128126916666667,1.576,2,BALNEARIO - MORADA NOVA; ESTRADA DO UIRAPONGA
400,Vazantes - Morada Nova,31.515,MORADA NOVA,interior,CV,-38.33273675,-5.100101875,1.507,2,VAZANTES - MORADA NOVA; RUA SALUSTIANO CAVALCANTE
401,Pedras- Itaitinga,31.379,ITAITINGA,rmf,CV,-38.539747090909096,-3.9745277727272725,2.736,6,RUA Fᶜᵃ DE ASSUNÇÃO RIBEIRO; PEDRAS- ITAITINGA; PARQUE GENEZARE
402,Ocupação,31.322,ITAITINGA,rmf,CV,-38.52675737837838,-3.9653832432432425,2.032,6,OCUPAÇÃO; JIBÓIA; ANGORÁ DE ITAITINGA
403,Cachoeira,31.273,SAO BENEDITO,interior,PCC,-40.869683309523815,-4.050366619047619,5.027,13,CACHOEIRA; RUA DOMINGOS PAIVA FILHO; CHORA
404,LAGOA DO TOCO - RUSSAS - PCC,31.267,QUIXERE,interior,PCC,-37.97425835087719,-4.923676245614036,4.171,10,LAGOA DO TOCO - RUSSAS - PCC; RUA RAUL DE QUEIROZ LIMA; AVENIDA JOAQUIM DE SOUSA BARRETO
405,Nova Jerusalém - Quixada,31.187,QUIXADÁ,interior,CV,-39.013822041666664,-4.994812250000002,3.184,8,NOVA JERUSALÉM - QUIXADA; RUA DOUTOR ALESSANDRO NOTEGAR; RUA MANOEL DÉCIO PINHEIRO
406,São Gonçalo,31.179,TRAIRI,interior,CV,-39.258663652173915,-3.2946541086956525,4.607,11,SÃO GONÇALO; RUA ANTÔNIO DOCA; RUA ANTÔNIO AMARO
407,Gualdrapras - Trairí,31.007,TRAIRI,rmf,CV,-39.2950869,-3.4045913500000005,2.039,3,GUALDRAPRAS - TRAIRÍ; RUA DAVID ROCHA; RUA MARCILENE
408,Angorá de Itaitinga,30.957,ITAITINGA,rmf,CV,-38.516882142857135,-3.975197428571429,2.467,6,ANGORÁ DE ITAITINGA; BR-116; RIACHÃO DE ITAITINGA
409,TABULEIRO DO NORTE - SEDE - CV,30.946,LIMOEIRO DO NORTE,interior,CV,-38.12483395964126,-5.25162991928251,1.137,2,RUA AVELINO MAGALHÃES; TABULEIRO DO NORTE - SEDE - CV
410,Combate - Quixada,30.93,QUIXADA,interior,CV,-39.027526285714295,-4.972768785714286,3.289,9,COMBATE - QUIXADA; RUA ARGEMIRO VIÊIRA LIMA; RUA FRAZÃO CRAVO
411,PLANALTO DA BELA VISTA - RUSSAS,30.92,QUIXERE,interior,CV,-37.98512550666665,-4.935331373333332,4.045,11,RUA LEÔNIDA VIÊIRA LEITE; CONJUNTO GERARDO MATOSO - RUSSAS; PLANALTO DA BELA VISTA - RUSSAS
412,Crianco - Trairí,30.917,TRAIRI,rmf,CV,-39.2548148,-3.2708324000000006,2.341,6,CRIANCO - TRAIRÍ; AVENIDA NOSSA SENHORA DO LIVRAMENTO; COTESA - TRAIRÍ
413,Setor NH3 - Morada Nova,30.849,SÃO JOÃO DO JAGUARIBE,interior,CV,-38.2465185925926,-5.144532333333334,0.828,1,SETOR NH3 - MORADA NOVA
414,MULTIRÃO VELHO - RUSSAS,30.824,QUIXERE,interior,PCC,-37.98406433333334,-4.921324944444445,4.218,10,MULTIRÃO VELHO - RUSSAS; RUA JOÃO AFONSO; TABULEIRO DO CATAVENTO - RUSSAS - CV
415,Setor 1 - Morada Nova,30.812,MORADA NOVA,interior,CV,-38.340950750000005,-5.1253465,0.971,1,SETOR 1 - MORADA NOVA
416,EUA - Quixada,30.724,QUIXADA,interior,CV,-39.02720366666666,-4.954207666666667,3.115,7,EUA - QUIXADA; SÃO JOSÉ - QUIXADA; RUA ARGENTINA
417,São João Do Queiroz,30.714,QUIXADA,interior,CV,-38.886668125,-4.800027749999999,3.052,4,SÃO JOÃO DO QUEIROZ; RUA FRANCISCO AIRES DE QUEIROZ; RUA ELIEZER MESQUITA
418,FAVELA DO AGACI - RUSSAS,30.573,QUIXERE,interior,CV,-37.98746761904762,-4.930411619047618,3.991,8,RUA DO CONJUNTO HABITACIONAL BRASIL; RUA ARISTÓTELES NOGUEIRA; FAVELA DO AGACI - RUSSAS
419,Flecheiras,30.493,TRAIRI,interior,CV,-39.266238192307696,-3.2240809423076917,3.747,9,ESTRADA TRANS LITORÂNEA; FLECHEIRAS; RUA DO PORTUGUÊS
420,Gereraú,30.223,ITAITINGA,rmf,CV,-38.54299169230769,-3.980413076923077,2.176,6,GERERAÚ; PARQUE GENEZARE; RUA Fᶜᵃ DE ASSUNÇÃO RIBEIRO
421,VILA MATOSO - RUSSAS,30.11,QUIXERE,interior,CV,-37.965361227722774,-4.947636663366336,3.073,7,RUA MARIA CELESTINA DE MOURA; VILA MATOSO - RUSSAS; TRAVESSA AGOSTINHO GONÇALVES
422,"CJ. NOSSA SENHORA DO ROSÁRIO, CDD - RUSSAS - CV",30.078,QUIXERE,interior,PCC,-37.978622095238094,-4.917745523809524,3.514,10,"CJ. NOSSA SENHORA DO ROSÁRIO, CDD - RUSSAS - CV; RUA VEREADOR ORSETE LEÃO RIBEIRO; ESTRADA PARA FRADE"
